"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"
"Armenia"	51	" 35"									0.004008104	0.003261559	0.002521067	0.002118418	0.001828799	0.001582983	0.001375228	0.001208469	0.001059184	0.000922814	0.000868567	0.000820369
"Armenia"	51	" 40"									0.005495985	0.004598833	0.003677367	0.003162031	0.002778313	0.002448616	0.0021666	0.001932203	0.001721387	0.00152765	0.001432856	0.001347202
"Armenia"	51	" 45"									0.007789741	0.006728035	0.005590953	0.004933573	0.00442334	0.003978794	0.003593292	0.003259489	0.002957749	0.002678465	0.002503479	0.002342544
"Armenia"	51	" 50"									0.011926369	0.010590142	0.009101959	0.008216206	0.007499215	0.006868337	0.0063154	0.005816075	0.005364339	0.004944628	0.004600919	0.004281114
"Armenia"	51	" 55"									0.019408363	0.017579552	0.015491851	0.014227389	0.013168251	0.012232856	0.01140859	0.010636899	0.009941135	0.009294446	0.008611828	0.007973048
"Armenia"	51	" 60"									0.029829055	0.027407445	0.024589169	0.022857838	0.021372633	0.020056332	0.018891693	0.017774938	0.01676925	0.015831802	0.014716753	0.013670489
"Armenia"	51	" 65"									0.043578615	0.040550143	0.03694505	0.03469063	0.032717706	0.030958012	0.029392676	0.027864833	0.026485884	0.025191738	0.023595894	0.022094691
"Armenia"	51	" 70"									0.063201516	0.059556711	0.05510615	0.052268465	0.049727053	0.047447375	0.045410733	0.04338144	0.041548607	0.039816615	0.037586542	0.035485279
"Armenia"	51	" 75"									0.090722069	0.086563181	0.081331428	0.077922111	0.07478317	0.071954801	0.069422036	0.066835235	0.064502915	0.062283413	0.059270014	0.05642976
"Armenia"	51	" 80"									0.128400737	0.124003355	0.118261687	0.114422428	0.110763	0.107457966	0.104502452	0.101389211	0.098598798	0.095923919	0.092040798	0.08838725
"Armenia"	51	" 85"									0.178352208	0.174206811	0.168501657	0.164556557	0.160616378	0.157063777	0.153914682	0.150458408	0.14740217	0.14444841	0.13976679	0.135385079
"Armenia"	51	" 90"									0.241886087	0.238670963	0.233811388	0.230268479	0.226469504	0.223076209	0.220142206	0.21671999	0.213779616	0.210905418	0.205757447	0.200993954
"Armenia"	51	" 95"									0.318677557	0.31711822	0.314015119	0.311465961	0.30834331	0.305626172	0.303430089	0.300570856	0.29826977	0.295966212	0.290979427	0.286470286
"Armenia"	51	"100+"									0.577140347	0.575595216	0.573127142	0.571351632	0.569200111	0.567369409	0.56582483	0.563774588	0.56216072	0.56067428	0.557382945	0.554626916
"Aruba"	533	"  0"	0.077655907	0.057639945	0.049041274	0.041366229	0.036232525	0.030991339	0.024543774	0.023493896	0.022451894	0.022798007	0.022107	0.01918066	0.016890596	0.014702326	0.01248304	0.010569601	0.00985851	0.009218462	0.008623827	0.008096797
"Aruba"	533	"  1"	0.006950911	0.004197436	0.003035538	0.002329129	0.001899502	0.001497472	0.001036682	0.000970296	0.000905357	0.000926985	0.000883747	0.000703939	0.000574585	0.000467039	0.000360758	0.00027278	0.000256662	0.000242353	0.000229336	0.000217862
"Aruba"	533	"  5"	0.002500864	0.001647612	0.001288013	0.001032492	0.000866794	0.00071104	0.000524384	0.000496475	0.000468786	0.00047799	0.000459598	0.000381607	0.000323366	0.000272616	0.000221081	0.000176836	0.000162729	0.000149903	0.000137892	0.000127399
"Aruba"	533	" 10"	0.001363106	0.001021511	0.000870494	0.000739761	0.000652032	0.000558174	0.000441748	0.000422661	0.000403723	0.000410018	0.000397436	0.000344069	0.00030226	0.000262325	0.000221768	0.000186227	0.000168104	0.000151639	0.000136232	0.000122923
"Aruba"	533	" 15"	0.002290331	0.001731065	0.001487105	0.001275142	0.00113293	0.000977397	0.000784003	0.000752047	0.000720346	0.000730881	0.00070982	0.000620511	0.000549975	0.000481594	0.000412174	0.000350844	0.000314864	0.000282183	0.000251606	0.000225476
"Aruba"	533	" 20"	0.003156074	0.002392672	0.002060344	0.001763142	0.001562993	0.001347512	0.001079775	0.001035583	0.000991745	0.001006314	0.000977191	0.000853716	0.000756228	0.000661766	0.000565885	0.000482186	0.000442094	0.000405652	0.000371535	0.000341848
"Aruba"	533	" 25"	0.003504949	0.00260497	0.002214383	0.001888883	0.001671964	0.00143084	0.001132789	0.001084234	0.001036067	0.001052075	0.001020079	0.000884421	0.000778212	0.000676818	0.0005739	0.000485661	0.000458143	0.000433076	0.000409563	0.000388536
"Aruba"	533	" 30"	0.003894566	0.002872535	0.002429374	0.002077778	0.001845221	0.001575682	0.001242963	0.001188947	0.001135363	0.001153171	0.001117577	0.000966664	0.000848798	0.00073676	0.00062304	0.00052631	0.000503353	0.000482397	0.000462707	0.000444848
"Aruba"	533	" 35"	0.004832138	0.003628557	0.003105502	0.002668649	0.002377461	0.002044906	0.001632353	0.001564445	0.001497088	0.001519473	0.00147473	0.001285061	0.001135685	0.000991532	0.00084525	0.000720836	0.000691092	0.000663931	0.000638402	0.000615192
"Aruba"	533	" 40"	0.00638612	0.00498563	0.004371603	0.003837263	0.003479009	0.003049307	0.002509701	0.002417984	0.002327027	0.002357253	0.002296834	0.002040813	0.001834866	0.001628696	0.001419605	0.001240234	0.001181745	0.001128408	0.001078329	0.001033059
"Aruba"	533	" 45"	0.008845744	0.00723614	0.006527371	0.005888749	0.005458424	0.004894408	0.004175032	0.004047908	0.00392187	0.003963745	0.003880027	0.003525464	0.0032326	0.002926524	0.002616408	0.002346132	0.00221582	0.002097175	0.001985937	0.001886143
"Aruba"	533	" 50"	0.012723914	0.010864378	0.010043869	0.009257163	0.008722635	0.007989103	0.007040272	0.006866813	0.006694908	0.006752009	0.006637828	0.006154619	0.005745586	0.005301786	0.00485275	0.004452711	0.004174779	0.003922095	0.003685489	0.003474572
"Aruba"	533	" 55"	0.018756018	0.016572697	0.015596199	0.014598298	0.013914993	0.012963296	0.011718061	0.011484182	0.011252512	0.011329443	0.011175572	0.010525013	0.009962932	0.009334747	0.008700253	0.00812145	0.007588667	0.00710503	0.006652788	0.006250777
"Aruba"	533	" 60"	0.028604465	0.025837679	0.024585089	0.023257787	0.02234396	0.021058739	0.01936352	0.019040185	0.018719891	0.018826239	0.018613456	0.017713531	0.016926307	0.016031878	0.015127927	0.014284073	0.013347127	0.012502428	0.01171695	0.01101892
"Aruba"	533	" 65"	0.045276902	0.041485974	0.03976084	0.037904438	0.036619789	0.034792839	0.032366357	0.031899916	0.031437529	0.031591081	0.031283725	0.029981059	0.028833206	0.027518595	0.026185197	0.024905905	0.023245652	0.021770159	0.020414266	0.019211521
"Aruba"	533	" 70"	0.070855492	0.06587161	0.063595877	0.061102531	0.059368816	0.056872308	0.053536036	0.05288954	0.052248511	0.052461375	0.052035099	0.050225728	0.048619407	0.046764422	0.044878703	0.043007157	0.040121212	0.037588331	0.035285278	0.033244219
"Aruba"	533	" 75"	0.109013336	0.1028324	0.100009204	0.096848169	0.094640972	0.091417144	0.087088548	0.086242997	0.085405093	0.085683213	0.085125942	0.082759673	0.080643053	0.078178073	0.075672623	0.073074685	0.068212423	0.063987623	0.060179595	0.056803008
"Aruba"	533	" 80"	0.163678126	0.156615578	0.153406688	0.149713692	0.147127191	0.143286106	0.138118962	0.137102004	0.136096333	0.136429771	0.135761144	0.132926808	0.130373257	0.127375223	0.124342017	0.121002452	0.113201342	0.106468673	0.100437538	0.095075874
"Aruba"	533	" 85"	0.23776955	0.230571347	0.22735195	0.22350414	0.220806084	0.216717094	0.211235363	0.210150151	0.209082198	0.209435421	0.20872621	0.205736491	0.203026809	0.199824142	0.196627235	0.192777838	0.181125829	0.171099196	0.16214499	0.154143678
"Aruba"	533	" 90"	0.331302909	0.325067267	0.322381333	0.318970628	0.316582604	0.312861716	0.30794115	0.30696526	0.3060151	0.306327658	0.305698357	0.303081078	0.300701379	0.297881198	0.295158198	0.291332431	0.275510737	0.261886753	0.249721262	0.238766734
"Aruba"	533	" 95"	0.439692352	0.435515353	0.433886481	0.431528571	0.429884314	0.427197105	0.423771865	0.423099149	0.422461211	0.422668066	0.422248097	0.420561311	0.41903449	0.417245057	0.415678158	0.412556105	0.393415633	0.376876344	0.362075848	0.348619709
"Aruba"	533	"100+"	0.709120378	0.705244673	0.70381974	0.701971346	0.700773113	0.698678101	0.696170172	0.695699091	0.695263766	0.695403828	0.695121826	0.69400638	0.693035461	0.691992436	0.691163638	0.688171765	0.665732303	0.647488381	0.631986402	0.618412955
"Australia"	36	"  0"							0.011153998	0.009798443	0.007431349	0.005963256	0.005963256	0.004771391	0.004246983	0.003854007	0.003572046	0.003320419	0.003109143	0.00291806	0.002737096	0.002566242
"Australia"	36	"  1"							0.000561186	0.000471096	0.000412696	0.000357168	0.000141889	0.000286554	0.000259254	0.000240057	0.000207088	0.000177662	0.000133957	0.000111604	7.84787e-05	5.94104e-05
"Australia"	36	"  5"							0.000300081	0.000234995	0.000189569	0.000153614	0.000122796	0.000102211	8.5918e-05	7.60738e-05	6.52104e-05	5.84847e-05	5.21131e-05	4.86613e-05	4.48562e-05	4.00381e-05
"Australia"	36	" 10"							0.000410816	0.000355369	0.000268466	0.00024556	0.000175109	0.000131824	0.000100305	8.30563e-05	6.79272e-05	5.67163e-05	4.964e-05	4.4118e-05	3.95352e-05	3.62287e-05
"Australia"	36	" 15"							0.001058828	0.00097993	0.000767118	0.000750477	0.000521194	0.000371067	0.000271472	0.000215647	0.000169201	0.000131997	0.000107746	9.28698e-05	8.00004e-05	6.82063e-05
"Australia"	36	" 20"							0.001508964	0.00146684	0.001218674	0.001224957	0.000862329	0.000629914	0.000477828	0.000384175	0.000306458	0.000243907	0.000199446	0.000173338	0.000149173	0.000124348
"Australia"	36	" 25"							0.001354133	0.001409262	0.001294893	0.001334046	0.000971125	0.000739356	0.000587283	0.000484321	0.000395248	0.000326429	0.000274534	0.00024121	0.000208472	0.000177496
"Australia"	36	" 30"							0.001251142	0.001335595	0.00136069	0.001382963	0.00105464	0.000824634	0.000672279	0.000564962	0.000468737	0.00039453	0.000339236	0.000300092	0.000261492	0.000226908
"Australia"	36	" 35"							0.001545681	0.00152418	0.00155341	0.001525245	0.001236372	0.000997746	0.000839363	0.000719225	0.000612345	0.000526245	0.000463507	0.000414807	0.000367919	0.00032445
"Australia"	36	" 40"							0.002442461	0.00213377	0.001994537	0.001871268	0.001665344	0.001396603	0.00121789	0.001068809	0.000937278	0.000831251	0.000751128	0.000683995	0.000618001	0.000556648
"Australia"	36	" 45"							0.004217657	0.003455571	0.003000593	0.002619919	0.002374147	0.002044841	0.00182327	0.001629608	0.001454429	0.001314808	0.001205881	0.001110173	0.001017521	0.000929194
"Australia"	36	" 50"							0.007358597	0.006004026	0.004992072	0.004149002	0.003518532	0.0031028	0.002821197	0.002565043	0.00233024	0.002141331	0.001992469	0.001855888	0.001725345	0.001598198
"Australia"	36	" 55"							0.012261417	0.010369501	0.00860872	0.006996116	0.005695571	0.005136022	0.004759808	0.004397945	0.004065733	0.003798637	0.003584544	0.003379435	0.003181669	0.002990816
"Australia"	36	" 60"							0.019707359	0.017217737	0.014544405	0.011953668	0.00975652	0.008898665	0.008327096	0.007760037	0.007235797	0.006818613	0.006480401	0.006147616	0.00582595	0.00551733
"Australia"	36	" 65"							0.031596337	0.028161801	0.024130056	0.020290848	0.016925078	0.015469031	0.014506587	0.013536357	0.012643919	0.011937735	0.011363413	0.01079043	0.010239355	0.009712363
"Australia"	36	" 70"							0.050217873	0.045672621	0.039721131	0.034195967	0.029173214	0.026731218	0.025129579	0.023487196	0.021983503	0.020800212	0.019834442	0.018856649	0.017920801	0.01702861
"Australia"	36	" 75"							0.078752219	0.07309058	0.064573295	0.056954008	0.049745831	0.045730918	0.043116822	0.04038624	0.037895844	0.035946206	0.034348384	0.032704881	0.031138951	0.029649984
"Australia"	36	" 80"							0.121064713	0.114623198	0.102959952	0.093091924	0.083343044	0.076951045	0.07281611	0.068408394	0.064398532	0.061273293	0.058699419	0.056005853	0.053449299	0.051022691
"Australia"	36	" 85"							0.180928012	0.174567516	0.159530867	0.147875171	0.135832597	0.126147501	0.119916116	0.113123061	0.106946965	0.102149575	0.098175457	0.093936449	0.089924639	0.086118226
"Australia"	36	" 90"							0.260418616	0.255535029	0.237585501	0.225562759	0.212643495	0.19896653	0.19020738	0.180422318	0.17151111	0.16460422	0.15884468	0.152570435	0.146642869	0.141010225
"Australia"	36	" 95"							0.357863639	0.356035005	0.336446118	0.326396568	0.315511405	0.297869114	0.286625505	0.273737837	0.261956327	0.252837598	0.245182883	0.236651652	0.228599695	0.220919532
"Australia"	36	"100+"							0.613933977	0.614979044	0.595978239	0.591001409	0.593194355	0.576446799	0.566063925	0.55444342	0.544195631	0.536467521	0.530014742	0.522948232	0.516435799	0.510338185
"Austria"	40	"  0"	0.06521302	0.050256111	0.037884573	0.030647437	0.028400844	0.019238561	0.014571976	0.010725587	0.007989218	0.005074163	0.00510445	0.004731034	0.004468787	0.004236903	0.004005118	0.003833862	0.003702938	0.003561979	0.00343112	0.003300294
"Austria"	40	"  1"	0.002408689	0.001858092	0.001439466	0.001190891	0.001016606	0.000767654	0.000578862	0.000462414	0.000332396	0.000249909	0.000205896	0.000214619	0.000226378	0.000235373	0.000240345	0.000242314	0.000239016	0.000237978	0.000232673	0.000228625
"Austria"	40	"  5"	0.001102075	0.000862698	0.000675664	0.000647535	0.000567477	0.000385849	0.000289483	0.000220296	0.000169401	0.000130229	9.63946e-05	8.7778e-05	8.26159e-05	7.77903e-05	7.22639e-05	6.8944e-05	6.62406e-05	6.41799e-05	6.1097e-05	5.86882e-05
"Austria"	40	" 10"	0.000695253	0.00063454	0.000567097	0.000607467	0.000662231	0.000546691	0.000439043	0.000338853	0.00028494	0.000239983	0.000189839	0.000149483	0.000125084	0.000107726	9.12055e-05	8.19695e-05	7.55931e-05	6.88625e-05	6.29985e-05	5.68055e-05
"Austria"	40	" 15"	0.001356993	0.001446382	0.001204609	0.001287094	0.001524758	0.001433686	0.001229484	0.000947117	0.000890193	0.000793051	0.000626734	0.000472403	0.000384957	0.00032043	0.000264145	0.000228538	0.000204895	0.000181896	0.000161672	0.000142389
"Austria"	40	" 20"	0.001965887	0.002272739	0.001771244	0.001772348	0.002013214	0.001860222	0.001710165	0.001341691	0.001299061	0.001154934	0.000934854	0.000736419	0.000620226	0.000529663	0.000451319	0.00039911	0.00036172	0.000327338	0.000296708	0.000267988
"Austria"	40	" 25"	0.002010964	0.00229927	0.001880199	0.001801397	0.001823869	0.001639593	0.00153912	0.001284795	0.001205678	0.001022056	0.000866372	0.000730494	0.000644233	0.000573958	0.000512797	0.000468501	0.000434828	0.00040385	0.000375301	0.000349675
"Austria"	40	" 30"	0.002146505	0.002227287	0.002070212	0.002169068	0.002027225	0.001820548	0.001656783	0.001425821	0.001298084	0.001106156	0.000879537	0.000764253	0.000690458	0.000627481	0.000573198	0.000532392	0.000500824	0.000471806	0.000443893	0.000420286
"Austria"	40	" 35"	0.002790467	0.002602948	0.002612681	0.002908136	0.002927312	0.00251086	0.00232857	0.001999538	0.00181065	0.001610228	0.001210772	0.001056801	0.000958286	0.000871936	0.000798718	0.000743501	0.000700857	0.000661866	0.000624776	0.000590558
"Austria"	40	" 40"	0.004016797	0.003659517	0.003630641	0.004135893	0.004357322	0.004041673	0.003621821	0.003062614	0.002874612	0.002539488	0.001964004	0.001702801	0.001535553	0.001391075	0.001268504	0.001175944	0.001106003	0.001040363	0.000979124	0.000920489
"Austria"	40	" 45"	0.006654284	0.005963352	0.005665131	0.006181712	0.006479488	0.006397132	0.005862074	0.004701726	0.004472236	0.004202044	0.003331936	0.002861835	0.002561803	0.002308586	0.002090511	0.00192948	0.001808337	0.001693388	0.001586989	0.001486368
"Austria"	40	" 50"	0.011208422	0.01027267	0.009690385	0.009662746	0.009930611	0.009668249	0.009290919	0.007639163	0.006824251	0.006533242	0.005522913	0.004722122	0.004216697	0.003792818	0.003421175	0.003151743	0.002950703	0.00275752	0.002578997	0.002412231
"Austria"	40	" 55"	0.017432415	0.017193454	0.016827242	0.016532903	0.015738697	0.014697624	0.014066916	0.012338736	0.011036624	0.009851802	0.008340016	0.00719752	0.006472023	0.00585869	0.005316155	0.004922143	0.004627037	0.004341451	0.004076556	0.003825515
"Austria"	40	" 60"	0.026987012	0.027476771	0.027423724	0.027319762	0.0252719	0.023364224	0.022056182	0.019748987	0.018034196	0.015658857	0.013053443	0.011425032	0.010371972	0.009469529	0.008671108	0.008080292	0.007634192	0.007201754	0.006799442	0.006411699
"Austria"	40	" 65"	0.043611508	0.043902614	0.043435657	0.04315284	0.04062618	0.038529677	0.036441585	0.032618074	0.029543915	0.025907029	0.02197966	0.019358994	0.017645749	0.016161857	0.014855689	0.013876113	0.013129187	0.012407987	0.011738994	0.011094194
"Austria"	40	" 70"	0.069627834	0.069347515	0.068025987	0.067373319	0.064536346	0.062782564	0.059552877	0.053356734	0.047983186	0.042515615	0.03674888	0.032591372	0.029840163	0.027429011	0.025317344	0.023710329	0.022471893	0.021280641	0.020178786	0.019116477
"Austria"	40	" 75"	0.109133269	0.107660212	0.104756181	0.10337744	0.100683291	0.100413783	0.095665803	0.085967727	0.076881603	0.068876222	0.060739229	0.054289447	0.049961621	0.046117854	0.042767442	0.040176007	0.038155439	0.036218483	0.034431586	0.032707565
"Austria"	40	" 80"	0.166529827	0.163010966	0.157454823	0.154725686	0.153004393	0.156216791	0.14977609	0.135365645	0.120676157	0.10938279	0.098583245	0.088913354	0.082319877	0.076373747	0.071212078	0.067146241	0.063934311	0.060863673	0.058037024	0.055305843
"Austria"	40	" 85"	0.24498716	0.238549952	0.228993883	0.223909636	0.224299459	0.233846687	0.226154781	0.206260798	0.183879267	0.168714167	0.15568413	0.141891872	0.132313564	0.123523506	0.115918007	0.10980266	0.104899892	0.100220723	0.09591967	0.09175333
"Austria"	40	" 90"	0.344147415	0.334354006	0.319423615	0.310544421	0.31413143	0.333192724	0.325801004	0.300899025	0.269212718	0.25002316	0.236557462	0.21817218	0.205145532	0.192957178	0.182439242	0.173786246	0.166734312	0.160007129	0.15382828	0.147819834
"Austria"	40	" 95"	0.45819449	0.445572439	0.42429155	0.409869596	0.417094633	0.448076867	0.443840324	0.416339793	0.37510498	0.352301696	0.341971748	0.319427889	0.303125203	0.287559345	0.274165989	0.262872846	0.25350684	0.244566881	0.236359953	0.228338079
"Austria"	40	"100+"	0.734880522	0.719629162	0.682678183	0.651543791	0.658950458	0.711106587	0.724316494	0.701093205	0.644262186	0.614849422	0.622208655	0.598482632	0.582212663	0.567262892	0.555024178	0.544932399	0.536744786	0.529117691	0.522329956	0.51577521
"Azerbaijan"	31	"  0"									0.094027378	0.068975088	0.054550985	0.045873453	0.040606515	0.037269158	0.034157053	0.03132067	0.02884121	0.026683945	0.024689719	0.02285727
"Azerbaijan"	31	"  1"									0.004422031	0.006261652	0.003101457	0.002498093	0.002153997	0.001839151	0.00168458	0.001572001	0.001403624	0.001271196	0.001145	0.001034441
"Azerbaijan"	31	"  5"									0.001374666	0.001527894	0.001025794	0.000776027	0.000641496	0.000554895	0.000487625	0.000427529	0.000374948	0.000335504	0.000298438	0.000263752
